equipment:flexequip:over-bed-table,Over bed table,beds_and_bed_equipment,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/beds-and-bed-equipment/over-bed-table,Over bed table - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Beds and bed equipment - Over bed table # Over bed table http://schema.org/OutOfStock Add to Referral Items may vary from Illustration. Limits apply. FlexEquip items are loaned or rented for short to medium-term use. The returned items are checked and cleaned according to a strict cleaning protocol by FlexEquip staff prior to subsequent loan or rental. - Description - Included - Key Features -,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:over-chair-table,Over chair table,beds_and_bed_equipment,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/beds-and-bed-equipment/over-chair-table,Over chair table - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Beds and bed equipment - Over chair table # Over chair table http://schema.org/OutOfStock Add to Referral Items may vary from Illustration. Limits apply. FlexEquip items are loaned or rented for short to medium-term use. The returned items are checked and cleaned according to a strict cleaning protocol by FlexEquip staff prior to subsequent loan or rental. - Description - Included - Key Features -,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:door-chime-(switch-activated),Door chime (switch activated),communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/call-devices/door-chime-switch-activated,Door chime (switch activated) - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Call devices - Door chime (switch activated) # Door chime (switch activated) http://schema.org/OutOfStock Add to Referral - Does not include Switch Items may vary from Illustration. Limits apply. FlexEquip items are loaned or rented for short to medium-term use. The returned items are checked and cleaned according to a strict cleaning protocol by FlexEquip staff prior to subsequent loan or rental.,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:housemate-lite,HouseMate Lite,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/environmental-control-units/housemate-lite,HouseMate Lite - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Environmental control units - HouseMate Lite # HouseMate Lite http://schema.org/OutOfStock Add to Referral - Does not include Switch Items may vary from Illustration. Limits apply. FlexEquip items are loaned or rented for short to medium-term use. The returned items are checked and cleaned according to a strict cleaning protocol by FlexEquip staff prior to subsequent loan or rental. - Description - Included -,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:eye-gaze-environmental-control-unit---eyer-usb,Eye gaze environmental control unit - EyeR USB,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-environmental-control-units/eye-gaze-environmental-control-unit,Eye gaze environmental control unit - EyeR USB - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - environmental control units - Eye gaze environmental control unit - EyeR USB # Eye gaze environmental control unit - EyeR USB http://schema.org/OutOfStock Add to Referral - For loan with FlexEquip Eye Gaze EyeMobile 5 devices only Items may vary from Illustration. Limits apply. These FlexEquip items are,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:eye-gaze-mount---rolling-floorstand,Eye gaze mount - Rolling Floorstand,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-mounting-systems/eye-gaze-mount-floorstand-rolling,Eye gaze mount - Rolling Floorstand - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - mounting systems - Eye gaze mount - Rolling Floorstand # Eye gaze mount - Rolling Floorstand http://schema.org/OutOfStock Add to Referral - For loan with FlexEquip Eye Gaze devices only. - NOT available for individual rental. Items may vary from Illustration. Limits apply. These FlexEquip items are loaned for short-term,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:eye-gaze-mount---tablestand,Eye gaze mount - TableStand,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-mounting-systems/eye-gaze-mount-table-stand,Eye gaze mount - TableStand - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - mounting systems - Eye gaze mount - TableStand # Eye gaze mount - TableStand http://schema.org/OutOfStock Add to Referral - For loan with FlexEquip Eye Gaze devices only - NOT available for individual rental. Items may vary from Illustration. Limits apply. These FlexEquip items are loaned for short-term use only. The,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:eye-gaze-mount---rehadapt-fs-telelock---eq6302,Eye Gaze Mount - Rehadapt FS TeleLock - EQ6302,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-mounting-systems/eye-gaze-mount-rehadapt-fs-telelock-eq6302,Eye Gaze Mount - Rehadapt FS TeleLock - EQ6302 - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - mounting systems - Eye Gaze Mount - Rehadapt FS TeleLock - EQ6302 # Eye Gaze Mount - Rehadapt FS TeleLock - EQ6302 http://schema.org/InStock Add to Referral - Compatible with vesa plate for eye gaze mounting. - Not available for individual rental FlexEquip items are checked and,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:wheelchair-mount---daessy-mini-folding-mount---eq6401,Wheelchair Mount - Daessy Mini Folding Mount - EQ6401,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-mounting-systems/wheelchair-mount-daessy-mini-folding-mount-eq6401,Wheelchair Mount - Daessy Mini Folding Mount - EQ6401 - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - mounting systems - Wheelchair Mount - Daessy Mini Folding Mount - EQ6401 # Wheelchair Mount - Daessy Mini Folding Mount - EQ6401 http://schema.org/InStock Add to Referral - Compatible with Glide Centro Power wheelchair or alternative mounting plate can be purchased seperately - Available for NDIS participants,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:eye-gaze-mount---rehadapt-fs-telelock---eq6643,Eye Gaze Mount - Rehadapt FS TeleLock - EQ6643,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-mounting-systems/eye-gaze-mount-rehadapt-fs-telelock-eq6643,Eye Gaze Mount - Rehadapt FS TeleLock - EQ6643 - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - mounting systems - Eye Gaze Mount - Rehadapt FS TeleLock - EQ6643 # Eye Gaze Mount - Rehadapt FS TeleLock - EQ6643 http://schema.org/InStock Add to Referral - Compatible with vesa plate for eye gaze mounting. - Not available for individual rental FlexEquip items are checked and,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:wheelchair-mount---daessy-mini-folding-mount---eq6975,Wheelchair Mount - Daessy Mini Folding Mount - EQ6975,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-mounting-systems/wheelchair-mount-daessy-mini-folding-mount-eq6975,Wheelchair Mount - Daessy Mini Folding Mount - EQ6975 - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - mounting systems - Wheelchair Mount - Daessy Mini Folding Mount - EQ6975 # Wheelchair Mount - Daessy Mini Folding Mount - EQ6975 http://schema.org/InStock Add to Referral - Compatible with Glide Centro Power wheelchair or alternative mounting plate can be purchased seperately - Available for NDIS participants,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
equipment:flexequip:wheelchair-eye-gaze-mount---daessy-folding-mount---eq7390,Wheelchair Eye Gaze Mount - Daessy Folding Mount - EQ7390,communication,FlexEquip,NSW/ACT,,https://flexequip.com.au/product-library/communication/eye-gaze-equipment-for-mnd-participants/eye-gaze-mounting-systems/wheelchair-eye-gaze-mount-daessy-folding-mount-eq7390,Wheelchair Eye Gaze Mount - Daessy Folding Mount - EQ7390 - Home - Getting Assistive Technology - Product Library - Referral - News - About Us - Contact / Privacy 0 items - Communication - Eye gaze equipment for MND participants - Eye gaze - mounting systems - Wheelchair Eye Gaze Mount - Daessy Folding Mount - EQ7390 # Wheelchair Eye Gaze Mount - Daessy Folding Mount - EQ7390 http://schema.org/InStock Add to Referral - Compatible with Glide Power wheelchair or alternative mounting plate can be purchased seperately - Available for,"Adults in NSW or ACT diagnosed with MND, or eligible NDIS participants, should confirm access with FlexEquip and their health professional.",May be loaned or rented through FlexEquip; NDIS participants may use assistive technology and equipment funding where eligible.,2026-08-29
